Price (€),Not Full Market Price,Is_Second_Hand,county_clean,area_code_clean,is_apartment_text,has_estate_term,has_rural_term,has_house_number,address_token_count,county_trailing_6m_median_log_price,county_trailing_12m_median_log_price,area_trailing_6m_median_log_price,area_trailing_12m_median_log_price,County_New_Dwellings,Area_New_Dwellings,Mortgage Interest Rate,Population,log_price,sale_year,sale_month
155000.0,No,1,Cork,P85,0,0,0,0,3,12.339618549671956,12.367231850394216,,,446.0,20.0,103.0,554.1,11.951186847493476,2019,10
170000.0,No,1,Limerick,V42,0,0,1,0,4,12.067188042255255,12.067188042255255,11.53554161004497,11.53554161004497,98.0,6.0,102.3,200.6,12.04355959836804,2019,5
195000.0,No,1,Westmeath,N91,0,1,1,1,6,12.095127465824326,12.028633205919228,12.16810944434822,12.154784614286667,65.0,40.0,103.7,92.3,12.180759965737863,2019,12
1850000.0,No,1,Dublin,D04,0,0,1,1,6,12.69921725098566,12.706850963741102,13.041153138469827,13.041153138469827,1427.0,24.0,102.6,1373.1,14.430696737594902,2019,8
230000.0,No,1,Cork,P25,0,0,1,1,6,12.36353655837879,12.358573013720164,12.236983891925886,12.317476313060174,544.0,49.0,102.2,554.1,12.345838935721968,2019,7
247000.0,No,1,Tipperary,E21,0,0,0,0,3,11.725086381650197,11.619133787118885,10.942367529494035,11.624506240586333,50.0,2.0,103.7,165.7,12.417147664184915,2019,12
308370.0,No,0,Dublin,UNKNOWN,0,1,0,1,5,12.706850963741102,12.706850963741102,,,1442.0,,101.9,1373.1,12.639058882527426,2019,4
400881.06,No,0,Dublin,UNKNOWN,0,1,0,1,7,12.69921725098566,12.706850963741102,,,1442.0,,101.8,1373.1,12.901422548315274,2019,6
400000.0,No,1,Louth,UNKNOWN,0,0,0,1,5,12.159198935220207,12.180759965737863,,,88.0,,101.2,132.4,12.899222326086994,2019,2
311000.0,No,1,Galway,H91,0,1,0,1,5,12.279154566142882,12.198520864683523,12.361088462275177,12.33334557729313,180.0,121.0,101.9,259.2,12.647551406590285,2019,4
307000.0,No,1,Dublin,D18,0,0,1,1,7,12.74065460812922,12.706850963741102,13.180338490805404,13.026543139731837,1943.0,77.0,103.4,1373.1,12.634606283893019,2019,11
70000.0,No,1,Laois,UNKNOWN,0,0,0,0,2,11.988857133603663,11.970973923917915,,,33.0,,101.9,88.4,11.156264806643742,2019,4
384490.0,No,1,Dublin,D24,0,0,0,1,6,12.74065460812922,12.706850963741102,12.513524553214225,12.534202653440339,1943.0,111.0,103.7,1373.1,12.85967566063178,2019,12
388000.0,No,1,Dublin,D15,0,1,0,1,8,12.74065460812922,12.706850963741102,12.639931753055277,12.619197307611945,1943.0,168.0,103.4,1373.1,12.868763195921677,2019,11
447000.0,No,1,Dublin,D12,0,0,0,1,6,12.733431659354231,12.706850963741102,12.691465181756065,12.691465181756065,1427.0,9.0,103.0,1373.1,13.010316110729669,2019,9
383259.0,No,0,Cork,UNKNOWN,0,0,0,1,3,12.339618549671956,12.361855322215611,,,544.0,,103.0,554.1,12.856468889022485,2019,9
207500.0,No,1,Dublin,D07,1,0,1,1,7,12.733431659354231,12.706850963741102,12.713521130115993,12.713521130115993,1427.0,5.0,103.0,1373.1,12.242891437918386,2019,9
380000.0,No,1,Dublin,D12,0,0,1,1,6,12.733431659354231,12.706850963741102,12.691465181756065,12.691465181756065,1943.0,27.0,103.0,1373.1,12.847929163278053,2019,10
190000.0,No,1,Monaghan,UNKNOWN,0,0,0,1,5,11.571264674651305,11.598859856547751,,,12.0,,101.2,63.7,12.154784614286667,2019,2
137000.0,No,1,Galway,UNKNOWN,0,0,0,0,4,12.254711503236841,12.198520864683523,,,238.0,,102.2,259.2,11.827743504053695,2019,7
639000.0,No,1,Meath,A83,0,1,1,0,6,12.451432389500942,12.43559660346196,,,367.0,27.0,101.5,205.0,13.367661298303675,2019,3
385000.0,No,1,Cork,UNKNOWN,0,0,0,0,3,12.357563389731235,12.367231850394216,,,446.0,,103.4,554.1,12.861001210669146,2019,11
175000.0,No,1,Meath,UNKNOWN,0,0,0,0,5,12.459309911682709,12.46257263210109,,,316.0,,103.0,205.0,12.07254696717504,2019,10
385000.0,No,1,Wicklow,A98,0,0,0,1,5,12.561708149397031,12.526344890443433,12.758496942582195,12.765691290604371,340.0,12.0,103.0,149.1,12.861001210669146,2019,10
90000.0,No,1,Waterford,UNKNOWN,0,0,0,1,6,12.01821142180862,12.006013946151919,,,85.0,,102.6,118.5,11.407576060361786,2019,8
198000.0,No,1,Kerry,V93,0,0,1,0,4,12.082430570255017,11.944169447291369,12.358715248252842,12.179737655491373,79.0,49.0,101.9,148.7,12.19602736016897,2019,4
213000.0,No,1,Dublin,UNKNOWN,0,1,0,1,6,12.69921725098566,12.706850963741102,,,1442.0,,101.8,1373.1,12.269052139516223,2019,6
82000.0,No,1,Leitrim,UNKNOWN,0,0,0,0,5,11.726704199352598,11.514614515839153,,,10.0,,103.7,33.1,11.314486721293981,2019,12
158589.0,No,0,Laois,UNKNOWN,0,0,1,1,6,11.995749423368125,11.980437869147675,,,39.0,,102.6,88.4,11.974077534492647,2019,8
207048.45,Yes,0,Wexford,UNKNOWN,0,0,0,1,6,11.951186847493476,11.967061095844954,,,89.0,,101.2,153.6,12.240712932606987,2019,2
145000.0,Yes,1,Dublin,D08,1,0,0,1,7,12.74065460812922,12.706850963741102,12.500524950144055,12.52257420619369,1943.0,50.0,103.7,1373.1,11.884495917930655,2019,12
339207.0,No,0,Dublin,UNKNOWN,1,0,0,1,6,12.69921725098566,12.706850963741102,,,1427.0,,102.6,1373.1,12.734368767527426,2019,8
418061.0,No,0,Dublin,UNKNOWN,0,1,0,1,7,12.733431659354231,12.706850963741102,,,1427.0,,103.0,1373.1,12.943385025866627,2019,9
100000.0,No,1,Limerick,UNKNOWN,0,0,1,0,5,12.067188042255255,12.067188042255255,,,98.0,,102.3,200.6,11.51293546492023,2019,5
60000.0,No,0,Tipperary,UNKNOWN,1,0,0,1,6,11.623900482264457,11.727946284441213,,,80.0,,101.5,165.7,11.002116507732017,2019,3
235000.0,No,1,Limerick,UNKNOWN,0,0,0,1,4,11.998514743114207,12.067188042255255,,,98.0,,101.8,200.6,12.367345048436391,2019,6
321586.0,No,0,Meath,A85,0,0,0,1,5,12.474803591466483,12.448169669082564,12.671527640409945,12.672956307111418,403.0,183.0,102.2,205.0,12.681023392584349,2019,7
130000.0,No,1,Meath,UNKNOWN,0,0,0,1,5,12.463978149421257,12.463978149421257,,,316.0,,103.4,205.0,11.775297421715827,2019,11
242291.0,No,0,Tipperary,UNKNOWN,0,0,0,1,6,11.463323279013668,11.727946284441213,,,65.0,,102.3,165.7,12.397898889338375,2019,5
291000.0,No,1,Dublin,K78,0,0,0,1,5,12.72907677915056,12.700753345784953,12.609962186547097,12.609962186547097,2014.0,131.0,101.2,1373.1,12.581081982573842,2019,1
134000.0,No,1,Wexford,UNKNOWN,0,0,1,1,7,11.962059181806952,11.951186847493476,,,112.0,,102.2,153.6,11.80560254159177,2019,7
116000.0,No,1,Kerry,V92,0,1,0,1,6,12.082430570255017,11.997373222930758,11.730705412108804,11.847487983427005,96.0,29.0,101.5,148.7,11.661354090741,2019,3
265000.0,No,0,Louth,A91,1,0,1,1,7,12.177319863268577,12.244239958080335,12.285412709760813,12.299221266034497,120.0,120.0,103.7,132.4,12.487488878546145,2019,12
300000.0,No,1,Kildare,W91,0,1,0,1,5,12.492169418912136,12.481796239037994,12.424558554423676,12.466499128790176,375.0,192.0,101.5,232.7,12.611541086966115,2019,3
72633.0,No,1,Kildare,UNKNOWN,0,0,0,0,5,12.507291540205827,12.507291540205827,,,443.0,,103.4,232.7,11.193188410744737,2019,11
330000.0,No,1,Louth,A92,0,0,0,1,5,12.159198935220207,12.180759965737863,12.112159782052952,12.180759965737863,88.0,177.0,101.5,132.4,12.706850963741102,2019,3
289000.0,No,1,Dublin,D24,0,1,0,1,6,12.733431659354231,12.706850963741102,12.619800792640913,12.534202653440339,1943.0,111.0,103.0,1373.1,12.574185427296195,2019,10
245000.0,No,1,Dublin,D07,0,0,1,1,7,12.74065460812922,12.706850963741102,12.816877461383667,12.713521130115993,1943.0,21.0,103.7,1373.1,12.409017571151187,2019,12
147884.38,Yes,1,Kildare,W23,0,1,0,1,7,12.488278363831553,12.46841116969754,12.621666456002046,12.668465535101738,356.0,138.0,102.3,232.7,11.904192793238138,2019,5
140000.0,No,1,Tipperary,E53,0,0,0,0,3,11.463323279013668,11.65253549073108,11.503347266323434,11.775092890743343,65.0,3.0,101.9,165.7,11.849404844423074,2019,4
82000.0,No,1,Roscommon,UNKNOWN,0,0,1,0,4,11.538428078487037,11.385010044779385,,,14.0,,101.9,66.4,11.314486721293981,2019,4
240529.0,No,0,Meath,UNKNOWN,0,1,0,1,5,12.473398074146317,12.43559660346196,,,248.0,,101.9,205.0,12.390600100873291,2019,4
215000.0,No,1,Cork,UNKNOWN,0,0,0,1,4,12.339618549671956,12.361855322215611,,,544.0,,103.0,554.1,12.278397958261774,2019,9
515000.0,No,1,Dublin,UNKNOWN,0,1,0,1,6,12.74065460812922,12.706850963741102,,,1943.0,,103.7,1373.1,13.151924121391561,2019,12
395000.0,No,1,Galway,H91,0,0,1,1,7,12.274614529390867,12.274614529390867,12.542999812801238,12.525140835295824,298.0,192.0,103.4,259.2,12.886643575525625,2019,11
325000.0,No,1,Cork,P31,0,1,0,1,6,12.36353655837879,12.358573013720164,12.536846938864901,12.620868166470899,544.0,48.0,102.2,554.1,12.691583538230217,2019,7
176202.0,No,0,Offaly,R42,0,0,0,1,5,11.989203723822687,12.019650320182647,12.10685274017693,11.982935344196433,37.0,6.0,102.3,81.5,12.07939201844597,2019,5
85000.0,No,1,Galway,H91,0,0,0,0,4,12.274614529390867,12.274614529390867,12.542999812801238,12.525140835295824,298.0,192.0,103.4,259.2,11.350418300109132,2019,11
78000.0,No,1,Roscommon,F45,0,1,0,1,5,11.682267725837542,11.372812683443378,11.524305130204038,11.407576060361786,20.0,16.0,102.2,66.4,11.264476926102367,2019,7
130000.0,No,1,Mayo,UNKNOWN,0,0,0,1,6,11.590365956558603,11.7167150742585,,,95.0,,103.0,133.1,11.775297421715827,2019,10
235000.0,No,1,Clare,V95,0,1,0,0,4,11.932019261001518,11.964237654374802,12.023490626845334,12.013706813470414,76.0,70.0,103.7,122.7,12.367345048436391,2019,12
250000.0,No,1,Offaly,UNKNOWN,0,0,0,1,5,11.958911215901644,11.972821449544437,,,35.0,,103.0,81.5,12.429220196836383,2019,9
447500.0,No,1,Dublin,D13,0,1,0,1,7,12.733431659354231,12.706850963741102,12.69921725098566,12.72907677915056,1943.0,140.0,103.0,1373.1,13.011434051331422,2019,10
310000.0,No,1,Kerry,V93,0,1,1,1,7,12.040224174283857,12.060635052497059,12.610070010363303,12.398918359760891,100.0,40.0,103.0,148.7,12.644330802262578,2019,9
317500.0,No,0,Mayo,UNKNOWN,0,1,1,1,7,11.7167150742585,11.7167150742585,,,87.0,,102.2,133.1,12.668236246916223,2019,7
700000.0,No,1,Dublin,D06,0,0,0,1,6,12.706850963741102,12.706850963741102,13.353476685668044,13.327845994577226,1442.0,18.0,101.9,1373.1,13.45883704259595,2019,4
190308.37,No,0,Clare,UNKNOWN,0,1,0,1,6,12.071500987847209,12.071500987847209,,,49.0,,102.3,122.7,12.15640629011728,2019,5
174449.33,No,0,Carlow,UNKNOWN,0,0,0,1,5,12.068328948886133,12.064574730854982,,,3.0,,103.7,58.3,12.069395338272631,2019,12
330000.0,No,1,Kildare,UNKNOWN,0,0,0,1,5,12.460536295800742,12.481796239037994,,,375.0,,101.2,232.7,12.706850963741102,2019,2
180000.0,No,1,Louth,A91,0,1,1,1,6,12.282605209193012,12.228836022954068,12.317257777226853,12.19152973217989,105.0,105.0,101.8,132.4,12.100717685412471,2019,6
188000.0,No,1,Cork,P61,0,0,1,1,5,12.361968520257786,12.358573013720164,11.849404844423074,,520.0,11.0,101.2,554.1,12.144202560946876,2019,2
295000.0,No,1,Dublin,UNKNOWN,1,1,0,1,8,12.700753345784953,12.706850963741102,,,1442.0,,102.3,1373.1,12.59473402514672,2019,5
190000.0,Yes,1,Meath,UNKNOWN,0,1,0,1,5,12.451432389500942,12.43559660346196,,,367.0,,101.5,205.0,12.154784614286667,2019,3
25000.0,No,1,Clare,UNKNOWN,0,0,1,1,8,11.932019261001518,11.964237654374802,,,76.0,,103.7,122.7,10.12667110305036,2019,12
110000.0,Yes,1,Cork,UNKNOWN,0,1,0,1,6,12.37273187594878,12.37273187594878,,,446.0,,103.7,554.1,11.608244735642321,2019,12
346000.0,No,0,Cork,P31,0,1,0,1,6,12.339618549671956,12.367231850394216,12.6170659959019,12.617066023374242,446.0,27.0,103.0,554.1,12.754196944209095,2019,10
187500.0,No,1,Tipperary,UNKNOWN,0,0,0,1,6,11.736636397011603,11.736636397011603,,,79.0,,103.0,165.7,12.141539457711714,2019,9
163399.24,No,1,Galway,H91,0,0,0,1,5,12.279154566142882,12.198520864683523,12.361088462275177,12.33334557729313,180.0,121.0,101.9,259.2,12.003957930195211,2019,4
176211.45,Yes,0,Waterford,UNKNOWN,0,1,1,1,6,12.01821142180862,12.006013946151919,,,85.0,,102.6,118.5,12.079445648330825,2019,8
117000.0,No,1,Mayo,UNKNOWN,0,1,0,1,5,11.770465561017925,11.775297421715827,,,92.0,,101.9,133.1,11.669937760751914,2019,4
256500.0,No,1,Dublin,UNKNOWN,0,1,0,1,5,12.69921725098566,12.706850963741102,,,1427.0,,102.6,1373.1,12.45488784222084,2019,8
80000.0,No,1,Clare,V95,0,0,1,1,5,12.003085965389477,11.988470963449195,12.165255859329688,12.092349482427034,97.0,59.0,102.6,122.7,11.289794413577894,2019,8
418502.0,No,0,Wicklow,A63,0,0,0,1,5,12.694698178776214,12.561708149397031,12.829801388971322,12.713650040176805,340.0,102.0,103.4,149.1,12.944439337344756,2019,11
237500.0,No,1,Dublin,K32,0,0,0,1,5,12.706850963741102,12.700753345784953,12.371868654576826,12.336110815740119,2014.0,60.0,101.5,1373.1,12.377927112974284,2019,3
250000.0,No,1,Limerick,V94,0,0,0,0,3,12.067188042255255,12.067188042255255,11.956877513378906,12.008404795586998,190.0,170.0,102.2,200.6,12.429220196836383,2019,7
185000.0,Yes,1,Kildare,W91,0,0,0,1,5,12.488278363831553,12.46841116969754,12.344892869880415,12.51976024838568,356.0,162.0,102.3,232.7,12.128116509451258,2019,5
130920.0,No,1,Louth,A92,0,1,0,1,5,12.20364489033437,12.197804765585747,12.112159782052952,12.180759965737863,105.0,93.0,101.9,132.4,11.782349366838313,2019,4
315000.0,No,1,Monaghan,UNKNOWN,0,0,0,0,5,11.403844856658825,11.467948635058178,,,42.0,,103.0,63.7,12.660331092405906,2019,10
280000.0,No,1,Cork,UNKNOWN,0,1,0,1,5,12.39114985910105,12.36394954189877,,,435.0,,101.9,554.1,12.54254845357358,2019,4
175700.0,No,0,Monaghan,UNKNOWN,0,1,0,1,5,11.403844856658825,11.467948635058178,,,42.0,,103.0,63.7,12.076538965678628,2019,10
117293.55,No,1,Westmeath,N37,0,0,0,1,5,11.972674596112277,12.040129418136209,11.986330145481432,11.986330145481432,66.0,20.0,102.2,92.3,11.672443571499086,2019,7
345000.0,No,1,Dublin,D15,0,1,0,1,6,12.74065460812922,12.706850963741102,12.639931753055277,12.619197307611945,1943.0,168.0,103.7,1373.1,12.75130259456002,2019,12
615000.0,No,1,Dublin,K67,0,0,0,0,4,12.72907677915056,12.700753345784953,12.64291464544261,12.64291464544261,2014.0,68.0,101.2,1373.1,13.329379172803593,2019,2
255000.0,No,1,Dublin,UNKNOWN,0,0,0,1,5,12.700753345784953,12.706850963741102,,,1442.0,,102.3,1373.1,12.449022745701502,2019,5
317180.61,No,0,Kildare,UNKNOWN,0,1,0,1,7,12.507291540205827,12.507291540205827,,,443.0,,103.4,232.7,12.667229791021802,2019,11
35000.0,No,1,Wicklow,UNKNOWN,0,0,0,0,4,12.512519175755049,12.550697717057611,,,216.0,,102.3,149.1,10.463131911491967,2019,5
260000.0,No,1,Laois,R32,0,0,0,0,3,12.01624301827387,12.007571573884668,12.033272907480827,12.003852830628514,80.0,79.0,103.4,88.4,12.468440756144114,2019,11
836000.0,No,1,Dublin,UNKNOWN,0,0,1,1,6,12.72907677915056,12.700753345784953,,,2014.0,,101.2,1373.1,13.636385088238372,2019,1
200000.0,No,1,Clare,UNKNOWN,0,0,0,0,4,12.08611598978749,11.988470963449195,,,97.0,,102.2,122.7,12.206077645517674,2019,7
460000.0,No,1,Dublin,K78,0,0,1,1,6,12.733431659354231,12.706850963741102,12.629997107945396,12.640376943532386,1943.0,113.0,103.0,1373.1,13.038983942375959,2019,10
242000.0,No,1,Dublin,D13,0,1,1,1,13,12.706850963741102,12.706850963741102,12.818973085042822,12.75130259456002,1442.0,132.0,101.9,1373.1,12.396697137361691,2019,4
380000.0,No,1,Dublin,UNKNOWN,0,0,1,1,5,12.700753345784953,12.706850963741102,,,1442.0,,102.3,1373.1,12.847929163278053,2019,5
249500.0,No,0,Longford,N39,0,0,0,1,5,11.8452525413782,11.792383392008832,11.8452525413782,11.777919844544162,28.0,28.0,103.7,42.5,12.427218202181711,2019,12
285000.0,No,1,Wicklow,A63,0,1,0,1,5,12.51070429831735,12.581441221235696,12.717571616604207,12.7764629608218,216.0,100.0,101.9,149.1,12.560247968016562,2019,4
760000.0,No,1,Dublin,D18,0,0,0,1,5,12.706850963741102,12.700753345784953,12.769857574747064,12.852959193620908,2014.0,95.0,101.5,1373.1,13.541075028051122,2019,3
215000.0,No,0,Louth,A91,0,1,1,1,6,12.177319863268577,12.244239958080335,12.285412709760813,12.299221266034497,120.0,120.0,103.7,132.4,12.278397958261774,2019,12
135000.0,No,1,Laois,UNKNOWN,0,0,0,0,4,12.01624301827387,12.013706813470414,,,80.0,,103.0,88.4,11.813037464800539,2019,10
290000.0,No,1,Dublin,D15,0,1,0,1,6,12.74065460812922,12.706850963741102,12.639931753055277,12.619197307611945,1943.0,168.0,103.4,1373.1,12.577639650232573,2019,11
175000.0,Yes,1,Wicklow,UNKNOWN,0,0,1,1,5,12.557088394621518,12.590067262463666,,,198.0,,101.5,149.1,12.07254696717504,2019,3
227000.0,No,1,Louth,UNKNOWN,0,1,0,1,5,12.159198935220207,12.180759965737863,,,88.0,,101.2,132.4,12.33270970174018,2019,2
303827.75,No,0,Cork,UNKNOWN,0,0,0,1,6,12.346676314013742,12.358573013720164,,,435.0,,101.8,554.1,12.62421949929428,2019,6
110000.0,No,1,Sligo,UNKNOWN,0,0,0,0,3,11.757753495090112,11.781447557565908,,,3.0,,102.6,66.7,11.608244735642321,2019,8
356828.19,No,0,Kildare,UNKNOWN,0,0,0,1,4,12.507291540205827,12.507291540205827,,,443.0,,103.4,232.7,12.785012486879808,2019,11
321303.0,No,1,Dublin,UNKNOWN,0,0,1,1,7,12.74065460812922,12.706850963741102,,,1943.0,,103.7,1373.1,12.680142994450671,2019,12
228000.0,No,1,Dublin,UNKNOWN,0,0,1,1,7,12.74065460812922,12.706850963741102,,,1943.0,,103.7,1373.1,12.337105293891872,2019,12
145161.29,No,1,Limerick,UNKNOWN,1,0,0,1,5,12.211557027653425,12.140738825575166,,,154.0,,103.4,200.6,11.885607636898357,2019,11
396000.0,No,1,Dublin,D16,0,1,0,1,6,12.733431659354231,12.706850963741102,13.085134542952709,13.081488170243706,1427.0,61.0,103.0,1373.1,12.889172015485954,2019,9
160000.0,No,1,Sligo,UNKNOWN,0,0,1,1,6,11.757753495090112,11.781447557565908,,,3.0,,102.6,66.7,11.982935344196433,2019,8
290000.0,No,1,Kerry,V93,0,0,0,1,5,12.040224174283857,12.060635052497059,12.610070010363303,12.398918359760891,100.0,40.0,103.0,148.7,12.577639650232573,2019,9
22000.0,Yes,1,Cavan,UNKNOWN,0,0,0,0,3,11.845306493889504,11.749803569786007,,,10.0,,101.5,78.1,9.99884318585288,2019,3
280000.0,No,1,Clare,UNKNOWN,0,0,1,0,7,12.071500987847209,12.071500987847209,,,49.0,,101.5,122.7,12.54254845357358,2019,3
149000.0,No,1,Waterford,X35,0,0,0,1,6,11.776402253734437,11.986281272325911,11.957061567502713,12.10256473870146,140.0,26.0,103.7,118.5,11.91170829631447,2019,12
170000.0,No,1,Cork,P75,0,1,1,1,6,12.36353655837879,12.358573013720164,12.236977722586612,12.154558958372142,544.0,12.0,102.2,554.1,12.04355959836804,2019,7
540000.0,No,1,Meath,A84,0,0,0,1,6,12.473398074146317,12.43559660346196,12.679199517372098,12.527017706743234,248.0,64.0,101.9,205.0,13.199326270390594,2019,4
160000.0,No,1,Limerick,V94,0,0,0,0,3,12.067188042255255,12.067188042255255,11.973272317264225,12.008404795586998,98.0,85.0,102.3,200.6,11.982935344196433,2019,5
50000.0,No,1,Longford,N39,0,0,0,0,2,11.351849163149693,11.560590100281274,11.430810420387829,11.5490954468762,28.0,28.0,101.2,42.5,10.819798284210286,2019,2
470000.0,No,1,Kildare,UNKNOWN,0,1,0,1,6,12.55023200859052,12.516281741631717,,,443.0,,103.7,232.7,13.060490101343552,2019,12
270000.0,No,1,Dublin,D22,0,1,0,1,6,12.74065460812922,12.706850963741102,12.418710557341807,12.388398368982115,1943.0,65.0,103.4,1373.1,12.506180941677357,2019,11
225000.0,No,1,Cork,P85,0,0,1,1,6,12.39114985910105,12.358573013720164,12.532238884376572,12.387529631496019,435.0,22.0,102.3,554.1,12.323860125621126,2019,5
385000.0,No,1,Cork,UNKNOWN,0,1,1,1,6,12.357563389731235,12.367231850394216,,,446.0,,103.4,554.1,12.861001210669146,2019,11
165000.0,No,1,Wexford,UNKNOWN,0,0,0,1,6,11.962059181806952,11.951186847493476,,,112.0,,102.6,153.6,12.013706813470414,2019,8
81500.0,No,1,Waterford,X91,0,0,0,1,5,11.874891914861426,12.006013946151919,11.882378643580914,11.950926569726555,140.0,112.0,103.0,118.5,11.308370569092329,2019,10
100000.0,No,1,Mayo,UNKNOWN,0,0,0,0,5,11.66646013789023,11.770465561017925,,,95.0,,103.4,133.1,11.51293546492023,2019,11
295000.0,No,1,Dublin,D06,0,0,0,1,5,12.700753345784953,12.706850963741102,13.476210377734905,13.414843531701475,1442.0,18.0,102.3,1373.1,12.59473402514672,2019,5
180000.0,No,1,Cork,UNKNOWN,0,0,0,1,6,12.357563389731235,12.367231850394216,,,446.0,,103.4,554.1,12.100717685412471,2019,11
335000.0,No,0,Dublin,D15,0,0,0,1,6,12.72907677915056,12.700753345784953,12.577044770269847,12.603137556056417,2014.0,148.0,101.2,1373.1,12.721888795877375,2019,1
349900.0,No,0,Cork,UNKNOWN,0,0,0,1,5,12.361968520257786,12.358573013720164,,,520.0,,101.2,554.1,12.765405536311112,2019,2
321585.9,No,0,Louth,A91,0,1,1,1,7,12.282605209193012,12.207848414771263,12.3223429190678,12.27621599495707,88.0,88.0,103.0,132.4,12.681023081626458,2019,9
290000.0,No,1,Cork,UNKNOWN,0,0,0,1,5,12.358573013720164,12.349036820709124,,,520.0,,101.2,554.1,12.577639650232573,2019,1
1377500.0,No,1,Dublin,D06,0,0,1,1,6,12.74065460812922,12.706850963741102,13.346029287977494,13.438665181759827,1943.0,27.0,103.4,1373.1,14.135781545961756,2019,11
392500.0,No,0,Dublin,UNKNOWN,0,1,0,1,6,12.74065460812922,12.706850963741102,,,1943.0,,103.4,1373.1,12.880294363972055,2019,11
242291.0,No,0,Meath,UNKNOWN,0,0,1,1,5,12.463978149421257,12.459309911682709,,,403.0,,102.6,205.0,12.397898889338375,2019,8
80000.0,No,1,Galway,H54,0,0,0,0,4,12.279154566142882,12.174668444994339,11.85196876124193,11.795590551274907,180.0,15.0,102.3,259.2,11.289794413577894,2019,5
399196.67,Yes,1,Dublin,D15,0,1,0,1,8,12.69921725098566,12.706850963741102,12.60058217624526,12.60058217624526,1427.0,133.0,102.6,1373.1,12.897211986729065,2019,8
225000.0,No,1,Meath,C15,0,0,0,0,3,12.45536449430059,12.431417990643126,12.184414721029123,12.308132884047042,248.0,106.0,102.3,205.0,12.323860125621126,2019,5
210500.0,No,1,Limerick,UNKNOWN,0,0,0,1,6,12.022586393408343,12.095724223164002,,,98.0,,101.9,200.6,12.257245682687113,2019,4
192000.0,No,1,Meath,UNKNOWN,0,0,0,1,6,12.459309911682709,12.463978149421257,,,316.0,,103.7,205.0,12.165255859329688,2019,12
315000.0,No,1,Dublin,D03,1,0,0,1,9,12.706850963741102,12.706850963741102,12.841590806051624,12.801614176725824,1442.0,10.0,101.9,1373.1,12.660331092405906,2019,4
72000.0,No,1,Tipperary,UNKNOWN,0,0,0,0,4,11.848839625116964,11.832655513016807,,,80.0,,101.2,165.7,11.184435286790631,2019,1
128571.0,No,1,Dublin,D06,1,0,1,1,8,12.700753345784953,12.706850963741102,13.476210377734905,13.414843531701475,1442.0,18.0,102.3,1373.1,11.764244337685703,2019,5
340000.0,No,1,Dublin,D15,0,1,0,1,6,12.69921725098566,12.706850963741102,12.60058217624526,12.60058217624526,1427.0,133.0,102.2,1373.1,12.73670383776449,2019,7
146000.0,No,1,Cork,UNKNOWN,0,0,1,1,7,12.39114985910105,12.358573013720164,,,435.0,,102.3,554.1,11.891368749982085,2019,5
212000.0,No,1,Galway,H91,0,0,0,1,5,12.274614529390867,12.198520864683523,12.560247968016562,12.33334557729313,238.0,151.0,102.6,259.2,12.264346270624157,2019,8
286343.62,No,0,Meath,A85,0,1,0,1,4,12.459309911682709,12.463978149421257,12.701567676692235,12.671527640409945,316.0,109.0,103.7,205.0,12.56495132944924,2019,12
250000.0,No,1,Dublin,UNKNOWN,0,1,0,1,6,12.69921725098566,12.706850963741102,,,1442.0,,101.8,1373.1,12.429220196836383,2019,6
200000.0,No,1,Kerry,UNKNOWN,0,1,1,1,6,12.121096611174561,12.082430570255017,,,106.0,,103.0,148.7,12.206077645517674,2019,10
119000.0,No,1,Tipperary,E25,0,0,1,1,5,11.776952712025897,11.783649085432122,11.607861445362992,11.326607934898927,80.0,4.0,101.2,165.7,11.686887175419702,2019,2
321595.9,No,0,Meath,A85,0,0,0,1,7,12.431417990643126,12.431417990643126,12.681321385763887,12.580875717106835,367.0,99.0,101.2,205.0,12.681054176937007,2019,1
352422.9,No,0,Dublin,UNKNOWN,0,1,1,1,7,12.69921725098566,12.706850963741102,,,1427.0,,102.6,1373.1,12.772589991402787,2019,8
310000.0,Yes,1,Kildare,UNKNOWN,0,0,1,0,4,12.55023200859052,12.516281741631717,,,443.0,,103.7,232.7,12.644330802262578,2019,12
370000.0,No,1,Louth,UNKNOWN,0,0,1,0,4,12.244239958080335,12.253711847491257,,,120.0,,103.4,132.4,12.821260987319457,2019,11
277533.0,No,0,Meath,C15,0,0,0,1,6,12.459309911682709,12.463978149421257,12.374050808348699,12.266491002735687,316.0,149.0,103.7,205.0,12.533698727185877,2019,12
125000.0,No,1,Kildare,W34,0,0,0,1,7,12.55023200859052,12.516281741631717,12.21899074641194,12.159854215912205,443.0,18.0,103.7,232.7,11.736077016252437,2019,12
220000.0,No,1,Limerick,V94,0,0,1,0,4,12.211557027653425,12.140738825575166,12.199982994829,12.127460845138028,154.0,125.0,103.4,200.6,12.301387370778713,2019,11
445000.0,No,1,Dublin,D6W,0,1,0,1,7,12.69921725098566,12.706850963741102,13.176266822246758,13.147412718955898,1427.0,113.0,102.6,1373.1,13.005831808336863,2019,8
110000.0,No,1,Westmeath,N91,0,0,0,0,3,12.095127465824326,12.028633205919228,12.16810944434822,12.154784614286667,65.0,40.0,103.7,92.3,11.608244735642321,2019,12
205000.0,No,1,Cork,P72,0,0,0,1,7,12.361968520257786,12.358573013720164,11.884495917930655,11.982935344196433,520.0,26.0,101.5,554.1,12.230770136157428,2019,3
